,status,ensemble,tuw,list,dlr,GDACS_ID,equi7_grid_code,country,iso3,eventid,alertlevel,alertscore,fromdate,todate,geometry_url,report_url,details_url,geometry
218,Processed,28.6944,15.3364,65.9056,42.738,FL-1103078,EU020M,France,FRA,1103078,Green,1,2025-01-08T01:00:00,2025-01-10T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103078&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103078&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103078,"{'type': 'Point', 'coordinates': [-0.2472687, 46.6481266]}"
219,Processed,7.8364,22.9772,11.468,31.6128,FL-1103147,EU020M,France,FRA,1103147,Green,1,2025-02-27T01:00:00,2025-03-06T13:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103147&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1103147&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103147,"{'type': 'Point', 'coordinates': [5.59455491741966, 45.690211]}"
220,Processed,0.2872,4.5724,0.9556,13.6636,FL-1103139,EU020M,Italy,ITA,1103139,Green,1,2025-02-26T01:00:00,2025-02-28T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103139&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103139&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103139,"{'type': 'Point', 'coordinates': [9.8367245, 44.2434732]}"
221,Processed,11.4952,12.7028,8.8416,26.5944,FL-1103115,EU020M,Italy,ITA,1103115,Green,1,2025-02-12T01:00:00,2025-02-16T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103115&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103115&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103115,"{'type': 'Point', 'coordinates': [13.9575901058489, 42.3102619]}"
222,Processed,35.652,111.4524,40.7672,78.7348,FL-1103166,EU020M,Italy,ITA,1103166,Green,1,2025-03-14T01:00:00,2025-03-30T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103166&episodeid=6,https://www.gdacs.org/report.aspx?eventid=1103166&episodeid=6&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103166,"{'type': 'Point', 'coordinates': [14.155048, 37.587794]}"
223,Processed,13.6368,55.4396,21.2908,348.2612,FL-1103186,EU020M,Germany,DEU,1103186,Green,1,2025-03-24T01:00:00,2025-03-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103186&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103186&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103186,"{'type': 'Point', 'coordinates': [9.95144238271973, 49.7169804]}"
224,Processed,247.9676,838.2764,253.7616,561.4284,FL-1103220,EU020M,Italy,ITA,1103220,Green,1,2025-04-14T01:00:00,2025-05-07T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103220&episodeid=9,https://www.gdacs.org/report.aspx?eventid=1103220&episodeid=9&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103220,"{'type': 'Point', 'coordinates': [12.0812854, 45.1360987]}"
225,Processed,2062.0008,2596.4476,2505.0892,2095.1392,FL-1103233,EU020M,Germany,DEU,1103233,Green,1,2025-04-22T01:00:00,2025-04-24T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103233&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103233&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103233,"{'type': 'Point', 'coordinates': [11.6812243, 51.9280976]}"
226,Processed,441.7784,610.4968,542.9676,510.8668,FL-1103226,EU020M,France,FRA,1103226,Green,1,2025-04-16T01:00:00,2025-04-20T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103226&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103226&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103226,"{'type': 'Point', 'coordinates': [6.709446, 43.7970759]}"
227,Processed,21.7024,749.4976,34.146,60.322,FL-1103306,EU020M,Austria,AUT,1103306,Green,1,2025-06-01T01:00:00,2025-06-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103306&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103306&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103306,"{'type': 'Point', 'coordinates': [15.5783121, 47.6628048]}"
228,Processed,58.2928,349.8764,172.1856,99.624,FL-1103301,EU020M,Germany,DEU,1103301,Green,1,2025-05-28T01:00:00,2025-06-02T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103301&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103301&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103301,"{'type': 'Point', 'coordinates': [6.8031625, 50.8027168]}"
229,Processed,380.5936,127.4356,10.576,52.4076,FL-1103276,EU020M,Italy,ITA,1103276,Green,1,2025-05-15T01:00:00,2025-05-29T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103276&episodeid=7,https://www.gdacs.org/report.aspx?eventid=1103276&episodeid=7&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103276,"{'type': 'Point', 'coordinates': [12.1959387, 43.9567671]}"
230,Processed,61.6236,404.8672,73.9028,100.0956,FL-1103271,EU020M,France,FRA,1103271,Green,1,2025-05-13T01:00:00,2025-05-21T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103271&episodeid=4,https://www.gdacs.org/report.aspx?eventid=1103271&episodeid=4&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103271,"{'type': 'Point', 'coordinates': [-0.2887646, 43.7784682]}"
231,Processed,30.0324,1321.2548,63.816,21.11,FL-1103278,EU020M,Switzerland,CHE,1103278,Green,1,2025-05-17T01:00:00,2025-05-19T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103278&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103278&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103278,"{'type': 'Point', 'coordinates': [7.8192935, 46.4205806]}"
232,Processed,266.14,562.7704,310.7504,384.0252,FL-1103256,EU020M,France,FRA,1103256,Green,1,2025-05-04T01:00:00,2025-05-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103256&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103256&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103256,"{'type': 'Point', 'coordinates': [0.158666112879269, 43.1437925]}"
233,Processed,1625.534,976.8156,1665.5244,2524.2448,FL-1103250,EU020M,Germany,DEU,1103250,Green,1,2025-05-03T01:00:00,2025-05-04T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103250&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103250&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103250,"{'type': 'Point', 'coordinates': [9.7013806, 51.1265161]}"
234,Processed,42.2224,826.0728,7.7832,86.5752,FL-1103355,EU020M,Austria,AUT,1103355,Green,1,2025-06-30T01:00:00,2025-08-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103355&episodeid=7,https://www.gdacs.org/report.aspx?eventid=1103355&episodeid=7&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103355,"{'type': 'Point', 'coordinates': [13.8333333, 46.7500001]}"
235,Processed,60.6968,340.236,7.9164,213.7844,FL-1103359,EU020M,Switzerland,CHE,1103359,Green,1,2025-06-30T01:00:00,2025-07-02T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103359&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103359&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103359,"{'type': 'Point', 'coordinates': [7.802516, 46.177002]}"
236,Processed,6.4132,105.7468,16.0288,25.8416,FL-1103356,EU020M,France,FRA,1103356,Green,1,2025-06-30T01:00:00,2025-07-02T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103356&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103356&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103356,"{'type': 'Point', 'coordinates': [6.6728169, 45.2015369]}"
237,Processed,60.6968,340.236,16.0288,213.7844,FL-1103357,EU020M,France,FRA,1103357,Green,1,2025-06-30T01:00:00,2025-07-02T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103357&episodeid=4,https://www.gdacs.org/report.aspx?eventid=1103357&episodeid=4&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103357,"{'type': 'Point', 'coordinates': [7.923549, 45.060735]}"
238,Processed,21.2448,65.2444,10.6452,63.976,FL-1103330,EU020M,Italy,ITA,1103330,Green,1,2025-06-15T01:00:00,2025-06-16T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103330&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103330&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103330,"{'type': 'Point', 'coordinates': [12.0789137225042, 46.2805407]}"
239,Processed,8.7136,110.6076,11.5492,42.192,FL-1103328,EU020M,Germany,DEU,1103328,Green,1,2025-06-14T01:00:00,2025-06-15T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103328&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103328&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103328,"{'type': 'Point', 'coordinates': [8.76486977817756, 51.71895955]}"
240,Processed,41.302,325.7436,27.0536,161.3988,FL-1103316,EU020M,France,FRA,1103316,Green,1,2025-06-06T01:00:00,2025-06-15T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103316&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103316&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103316,"{'type': 'Point', 'coordinates': [-0.6761661, 44.872105]}"
241,Processed,96.482,398.2276,97.3332,103.826,FL-1103322,EU020M,Switzerland,CHE,1103322,Green,1,2025-06-10T01:00:00,2025-06-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103322&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103322&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103322,"{'type': 'Point', 'coordinates': [7.30700547338256, 46.00998095]}"
242,Processed,9.9412,247.7092,6.6552,29.4548,FL-1103446,EU020M,France,FRA,1103446,Green,1,2025-07-22T01:00:00,2025-07-28T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103446&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103446&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103446,"{'type': 'Point', 'coordinates': [3.4547638, 49.986708]}"
243,Processed,17.8248,505.3516,26.542,63.3688,FL-1103394,EU020M,Germany,DEU,1103394,Green,1,2025-07-16T01:00:00,2025-07-28T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103394&episodeid=5,https://www.gdacs.org/report.aspx?eventid=1103394&episodeid=5&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103394,"{'type': 'Point', 'coordinates': [9.4748796, 48.1534412]}"
244,Processed,2.6492,203.482,4.122,31.8096,FL-1103402,EU020M,Italy,ITA,1103402,Green,1,2025-07-22T01:00:00,2025-07-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103402&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103402&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103402,"{'type': 'Point', 'coordinates': [12.2063157631164, 45.80669135]}"
245,Processed,112.8804,1444.9028,24.0952,213.8308,FL-1103505,EU020M,France,FRA,1103505,Green,1,2025-07-18T01:00:00,2025-07-22T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103505&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103505&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103505,"{'type': 'Point', 'coordinates': [0.0448794, 48.575888]}"
246,Processed,12.3688,522.308,21.6176,66.8236,FL-1103368,EU020M,Italy,ITA,1103368,Green,1,2025-07-05T01:00:00,2025-07-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103368&episodeid=6,https://www.gdacs.org/report.aspx?eventid=1103368&episodeid=6&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103368,"{'type': 'Point', 'coordinates': [7.923549, 45.060735]}"
247,Processed,1.2456,301.2748,0.8356,17.1408,FL-1103365,EU020M,Germany,DEU,1103365,Green,1,2025-07-02T01:00:00,2025-07-02T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103365&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103365&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103365,"{'type': 'Point', 'coordinates': [6.4353792, 51.1947131]}"
248,Processed,18.462,223.5364,16.7044,47.6508,FL-1103443,EU020M,Italy,ITA,1103443,Green,1,2025-08-15T01:00:00,2025-09-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103443&episodeid=17,https://www.gdacs.org/report.aspx?eventid=1103443&episodeid=17&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103443,"{'type': 'Point', 'coordinates': [13.0546698, 45.6427259]}"
249,Processed,0.866,14.4552,1.8044,24.5004,FL-1103482,EU020M,Switzerland,CHE,1103482,Green,1,2025-09-01T01:00:00,2025-09-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103482&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103482&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103482,"{'type': 'Point', 'coordinates': [8.5465866, 47.4036425]}"
250,Processed,15.8708,545.852,53.41,96.5052,FL-1103473,EU020M,Netherlands,NLD,1103473,Green,1,2025-08-29T01:00:00,2025-08-30T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103473&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103473&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103473,"{'type': 'Point', 'coordinates': [4.3113461, 52.0799838]}"
251,Processed,31.4156,342.758,46.4128,199.602,FL-1103455,EU020M,France,FRA,1103455,Green,1,2025-08-19T01:00:00,2025-08-21T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103455&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103455&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103455,"{'type': 'Point', 'coordinates': [1.4580047, 48.4489382]}"
252,Processed,11.9144,270.0884,5.2372,48.2168,FL-1103437,EU020M,Austria,AUT,1103437,Green,1,2025-08-14T01:00:00,2025-08-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103437&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1103437&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103437,"{'type': 'Point', 'coordinates': [13.6134966, 47.0171559]}"
253,Processed,21.5036,303.8764,3.8828,51.4924,FL-1103510,EU020M,Italy,ITA,1103510,Green,1,2025-09-21T01:00:00,2025-10-04T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103510&episodeid=13,https://www.gdacs.org/report.aspx?eventid=1103510&episodeid=13&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103510,"{'type': 'Point', 'coordinates': [17.576406, 40.727631]}"
254,Processed,3.1264,30.6284,8.5336,28.2168,FL-1103511,EU020M,France,FRA,1103511,Green,1,2025-09-20T01:00:00,2025-09-24T14:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103511&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103511&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103511,"{'type': 'Point', 'coordinates': [-3.1502007, 48.5618483]}"
255,Processed,5.2976,176.636,2.7896,36.6592,FL-1103492,EU020M,Germany,DEU,1103492,Green,1,2025-09-08T01:00:00,2025-09-10T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103492&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103492&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103492,"{'type': 'Point', 'coordinates': [6.5446958, 51.2641433]}"
256,Processed,16.1824,176.636,22.7684,63.4296,FL-1103483,EU020M,France,FRA,1103483,Green,1,2025-09-02T01:00:00,2025-09-10T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103483&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1103483&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103483,"{'type': 'Point', 'coordinates': [6.53803517035795, 49.0207259]}"
257,Processed,16.916,99.496,8.7224,61.2848,FL-1103486,EU020M,Belgium,BEL,1103486,Green,1,2025-09-04T01:00:00,2025-09-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103486&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103486&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103486,"{'type': 'Point', 'coordinates': [4.351697, 50.8465573]}"
258,Processed,39.9284,369.166,48.632,293.31,FL-1103563,EU020M,Italy,ITA,1103563,Green,1,2025-10-15T01:00:00,2025-12-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103563&episodeid=15,https://www.gdacs.org/report.aspx?eventid=1103563&episodeid=15&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103563,"{'type': 'Point', 'coordinates': [17.576406, 40.727631]}"
259,Processed,7.9644,135.3052,11.7952,56.002,FL-1103574,EU020M,France,FRA,1103574,Green,1,2025-10-22T01:00:00,2025-10-30T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103574&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103574&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103574,"{'type': 'Point', 'coordinates': [4.6457565, 44.3707629]}"
260,Processed,0.4944,2.3884,0.0,1.0308,FL-1103557,SA020M,France,FRA,1103557,Green,1,2025-10-09T01:00:00,2025-10-11T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103557&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103557&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103557,"{'type': 'Point', 'coordinates': [-61.3476233, 16.3316709]}"
261,Processed,16.7728,411.1176,10.572,64.9372,FL-1103607,EU020M,France,FRA,1103607,Green,1,2025-11-14T01:00:00,2025-11-25T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103607&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1103607&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103607,"{'type': 'Point', 'coordinates': [6.2083753, 45.5839576]}"
262,Processed,2.9664,56.4068,2.5168,41.3312,FL-1103677,EU020M,Italy,ITA,1103677,Green,1,2025-12-24T01:00:00,2025-12-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103677&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103677&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103677,"{'type': 'Point', 'coordinates': [11.7913606, 44.3061013]}"
263,Processed,23.1316,286.2052,22.538,25.5376,FL-1103671,EU020M,France,FRA,1103671,Green,1,2025-12-15T01:00:00,2025-12-22T13:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103671&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1103671&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103671,"{'type': 'Point', 'coordinates': [3.3027762, 43.6546177]}"
264,Processed,9.2324,105.0688,12.936,22.8728,FL-1103656,EU020M,France,FRA,1103656,Green,1,2025-12-04T01:00:00,2025-12-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103656&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103656&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103656,"{'type': 'Point', 'coordinates': [-0.574187, 43.757456]}"
265,Processed,17.4388,134.61,17.8996,26.3876,FL-1103726,EU020M,Italy,ITA,1103726,Green,1,2026-01-19T01:00:00,2026-01-29T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103726&episodeid=6,https://www.gdacs.org/report.aspx?eventid=1103726&episodeid=6&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103726,"{'type': 'Point', 'coordinates': [9.0975894, 40.0615029]}"
266,Processed,31.756,2202.5108,46.2672,50.7524,FL-1103717,EU020M,France,FRA,1103717,Green,1,2026-01-15T01:00:00,2026-01-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103717&episodeid=6,https://www.gdacs.org/report.aspx?eventid=1103717&episodeid=6&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103717,"{'type': 'Point', 'coordinates': [2.4064878, 49.4120546]}"
267,Processed,18.3312,842.1904,18.5316,28.5028,FL-1103707,EU020M,Belgium,BEL,1103707,Green,1,2026-01-09T01:00:00,2026-01-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103707&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103707&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103707,"{'type': 'Point', 'coordinates': [3.0439698, 50.7782244]}"
268,Processed,15.0452,181.4756,16.2816,19.064,FL-1103696,EU020M,Italy,ITA,1103696,Green,1,2026-01-04T01:00:00,2026-01-07T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103696&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103696&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103696,"{'type': 'Point', 'coordinates': [17.735612, 40.465627]}"
269,Processed,11.0088,88.0536,25.4796,36.2288,FL-1103754,EU020M,Italy,ITA,1103754,Green,1,2026-02-06T01:00:00,2026-02-21T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103754&episodeid=11,https://www.gdacs.org/report.aspx?eventid=1103754&episodeid=11&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103754,"{'type': 'Point', 'coordinates': [8.9338624, 44.40726]}"
270,Processed,252.718,1498.3904,242.6488,320.3084,FL-1103760,EU020M,France,FRA,1103760,Green,1,2026-02-03T01:00:00,2026-02-20T13:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103760&episodeid=5,https://www.gdacs.org/report.aspx?eventid=1103760&episodeid=5&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103760,"{'type': 'Point', 'coordinates': [-0.6300671, 45.7460663]}"
271,Processed,12.08,156.892,44.92,2855.5044,FL-1000128,AF020M,Sudan,SDN,1000128,Green,1,2017-08-20T00:00:00,2017-08-22T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000128&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000128&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000128,"{'type': 'Point', 'coordinates': [25.347, 13.612]}"
272,Processed,453.55,576.1444,741.4244,10344.5912,FL-1000196,AF020M,Kenya,KEN,1000196,green,1,2018-03-01T00:00:00,2018-05-17T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000196&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000196&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000196,"{'type': 'Point', 'coordinates': [38.105, 1.184]}"
