status,ensemble,tuw,list,dlr,GDACS_ID,equi7_grid_code,country,iso3,eventid,alertlevel,alertscore,fromdate,todate,geometry_url,report_url,details_url,geometry,ensemble_daily_extent,tuw_daily_extent,list_daily_extent,dlr_daily_extent
Processed,2.8108,6.654,3.8824,26.5508,FL-1100410,AF020M,Democratic Republic of the Congo,,1100410,Green,1,2020-03-14T00:00:00,2020-03-17T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100410&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1100410&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100410,"{'type': 'Point', 'coordinates': [26.4513805, -1.4623503]}",2.8108,6.654,3.8824,51.895599999999995
Processed,0.0,0.1384,0.0,3.8292,FL-1100401,OC020M,Solomon Islands,,1100401,Green,1,2020-03-11T00:00:00,2020-03-16T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100401&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100401&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100401,"{'type': 'Point', 'coordinates': [161.105073993404, -9.04982005]}",0.0,0.1492,0.0,3.8292
Processed,1.4816,3.7688,0.0752,83.5956,FL-1100406,SA020M,Colombia,COL,1100406,Green,1,2020-03-14T00:00:00,2020-03-14T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100406&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100406&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100406,"{'type': 'Point', 'coordinates': [-73.1706764, 7.080815]}",1.4816,3.7688,0.0752,83.5956
Processed,33.4124,27.5872,50.1172,92.6076,FL-1100404,AF020M,Madagascar,MDG,1100404,Green,1,2020-03-13T00:00:00,2020-03-13T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100404&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100404&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100404,"{'type': 'Point', 'coordinates': [50.1696427, -14.2737138]}",48.7532,46.7508,98.0908,161.6488
Processed,0.0576,5.8644,0.8652,532.0176,FL-1100409,SA020M,Peru,PER,1100409,Green,1,2020-03-13T00:00:00,2020-03-13T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100409&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1100409&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100409,"{'type': 'Point', 'coordinates': [-71.5355601, -16.4074566]}",0.0576,5.8644,0.8652,558.9
Processed,39.576,2566.814,105.9728,14064.4216,FL-1100397,AF020M,Egypt,EGY,1100397,Green,1,2020-03-12T00:00:00,2020-03-12T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100397&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100397&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100397,"{'type': 'Point', 'coordinates': [28.7757345317604, 24.8766665]}",41.0692,3260.7156,117.4444,56272.6636
Processed,255.8544,201.1876,308.6584,343.2144,FL-1100405,AF020M,Tanzania,TZA,1100405,Green,1,2020-03-11T00:00:00,2020-03-11T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100405&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100405&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100405,"{'type': 'Point', 'coordinates': [38.6439346047699, -7.95910735]}",268.6064,215.2808,340.7408,390.7408
Processed,5.8636,7.5792,80.5864,13.8028,FL-1100392,OC020M,Indonesia,IDN,1100392,Green,1,2020-03-07T00:00:00,2020-03-10T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100392&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100392&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100392,"{'type': 'Point', 'coordinates': [133.9558677, -2.1225048]}",5.8636,7.5792,80.5864,13.8028
Processed,40.2984,66.5736,100.7296,134.674,FL-1100390,SA020M,Bolivia,BOL,1100390,Green,1,2020-03-03T00:00:00,2020-03-09T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100390&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100390&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100390,"{'type': 'Point', 'coordinates': [-64.4677656156172, -16.69934005]}",55.106399999999994,82.7964,161.72480000000002,208.85000000000002
Processed,201.8116,60.0672,372.0504,1993.2548,FL-1100388,AF020M,Namibia,NAM,1100388,Green,1,2020-03-03T00:00:00,2020-03-03T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100388&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100388&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100388,"{'type': 'Point', 'coordinates': [15.322229, -17.4418841]}",201.8116,60.0672,372.0504,1993.2548
Processed,61.9444,59.7856,4.1312,6.2292,FL-1100395,AS020M,Vietnam,VNM,1100395,Green,1,2020-03-02T00:00:00,2020-03-02T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100395&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100395&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100395,"{'type': 'Point', 'coordinates': [104.152453, 22.338106]}",100.6708,112.8764,4.1312,6.2292
Processed,2.6832,7.294,5.2468,17.0204,FL-1100393,OC020M,Indonesia,IDN,1100393,Green,1,2020-03-02T00:00:00,2020-03-02T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100393&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100393&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100393,"{'type': 'Point', 'coordinates': [120.5421575, -1.6568513]}",2.6832,11.1912,5.2468,19.0112
Processed,70.352,88.8788,68.6568,253.2108,FL-1100399,AF020M,Zambia,ZMB,1100399,Green,1,2020-03-02T00:00:00,2020-03-02T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100399&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100399&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100399,"{'type': 'Point', 'coordinates': [32.2175804924242, -10.295043]}",126.2724,147.6988,102.56360000000001,263.944
Processed,68.566,69.3388,144.1564,161.7472,FL-1100452,OC020M,Indonesia,IDN,1100452,Green,1,2020-04-19T00:00:00,2020-05-13T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100452&episodeid=11,https://www.gdacs.org/report.aspx?eventid=1100452&episodeid=11&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100452,"{'type': 'Point', 'coordinates': [118.913480276847, -2.1023625]}",68.566,69.3388,163.56719999999999,237.75119999999998
Processed,106.6944,41.1252,198.0336,137.1108,FL-1100453,AS020M,Malaysia,MYS,1100453,Green,1,2020-04-25T00:00:00,2020-05-11T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100453&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1100453&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100453,"{'type': 'Point', 'coordinates': [100.2353015, 5.3504316]}",106.6944,41.1252,198.0336,137.1108
Processed,21.8628,30.4508,42.0028,57.236,FL-1100459,AF020M,Uganda,UGA,1100459,Orange,2,2020-05-01T00:00:00,2020-05-09T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100459&episodeid=5,https://www.gdacs.org/report.aspx?eventid=1100459&episodeid=5&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100459,"{'type': 'Point', 'coordinates': [34.5635806926613, 1.35166485]}",24.840000000000003,46.4836,75.9224,102.8968
Processed,274.4276,923.354,480.4,6943.5372,FL-1100440,AS020M,Afghanistan,AFG,1100440,Green,1,2020-04-13T00:00:00,2020-05-01T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100440&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1100440&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100440,"{'type': 'Point', 'coordinates': [69.2872041, 35.8072412]}",297.7068,1265.48,554.698,9310.5008
Processed,71.7796,76.7328,77.378,85.964,FL-1100458,AF020M,Rwanda,RWA,1100458,Green,1,2020-05-01T00:00:00,2020-05-01T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100458&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100458&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100458,"{'type': 'Point', 'coordinates': [29.87755, -1.9358539]}",73.9764,81.5296,78.9924,109.51559999999999
Processed,1.3132,24.1692,0.9672,29.7356,FL-1100432,AF020M,Democratic Republic of the Congo,,1100432,Green,1,2020-04-16T00:00:00,2020-04-30T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100432&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1100432&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100432,"{'type': 'Point', 'coordinates': [26.1281, -2.6201134]}",1.5772,32.959199999999996,1.0188,55.5192
Processed,121.4124,59.3364,276.5504,15475.5672,FL-1100433,AF020M,Kenya,KEN,1100433,Orange,2,2020-04-18T00:00:00,2020-04-29T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100433&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1100433&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100433,"{'type': 'Point', 'coordinates': [35.5977228218592, 2.76556575]}",195.1672,64.1588,492.0024,19851.778
Processed,258.636,70.8812,354.2828,10846.6416,FL-1100448,AF020M,Ethiopia,ETH,1100448,Green,1,2020-04-24T00:00:00,2020-04-27T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100448&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1100448&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100448,"{'type': 'Point', 'coordinates': [41.8513448, 9.5990678]}",378.20160000000004,127.2288,506.856,11009.5444
Processed,0.0,0.2648,0.0332,6.2444,FL-1100463,OC020M,Fiji,FJI,1100463,Green,1,2020-04-27T00:00:00,2020-04-27T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100463&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100463&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100463,"{'type': 'Point', 'coordinates': [178.418171571484, -17.937998]}",0.0,0.296,0.0332,8.2376
Processed,20.398,326.1488,41.456,333.7232,FL-1100434,SA020M,Colombia,COL,1100434,Green,1,2020-04-15T00:00:00,2020-04-26T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100434&episodeid=4,https://www.gdacs.org/report.aspx?eventid=1100434&episodeid=4&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100434,"{'type': 'Point', 'coordinates': [-75.8198226, 5.5989424]}",39.9476,439.454,83.54,333.7624
Processed,41.5424,587.5776,18.42,182.7872,FL-1100444,NA020M,Canada,CAN,1100444,Green,1,2020-04-25T00:00:00,2020-04-25T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100444&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100444&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100444,"{'type': 'Point', 'coordinates': [-111.636407, 57.184999]}",41.5424,587.5776,18.42,182.7872
Processed,0.3088,7.6548,0.0136,1861.1844,FL-1100446,AF020M,Chad,TCD,1100446,Green,1,2020-04-20T00:00:00,2020-04-24T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100446&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100446&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100446,"{'type': 'Point', 'coordinates': [18.4948167, 8.4798]}",0.3088,7.678,0.0136,1861.1876000000002
Processed,0.0,3.1664,0.0,8.4716,FL-1100462,AS020M,Laos,LAO,1100462,Green,1,2020-04-24T00:00:00,2020-04-24T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100462&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100462&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100462,"{'type': 'Point', 'coordinates': [102.640073366842, 20.2060267]}",0.0,3.1664,0.0,8.4716
Processed,0.0728,0.4676,0.5768,10.3812,FL-1100454,AS020M,Vietnam,VNM,1100454,Green,1,2020-04-22T00:00:00,2020-04-24T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100454&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100454&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100454,"{'type': 'Point', 'coordinates': [103.2828127, 22.4141295]}",0.0728,0.4676,0.5768,10.3812
Processed,130.5772,61.0516,213.0984,687.226,FL-1100447,AF020M,Djibouti,DJI,1100447,Green,1,2020-04-20T00:00:00,2020-04-22T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100447&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100447&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100447,"{'type': 'Point', 'coordinates': [43.146055, 11.5714338]}",130.5772,61.0516,213.0984,687.226
Processed,0.1384,3.498,0.0796,11436.164,FL-1100445,AF020M,Burkina Faso,BFA,1100445,Green,1,2020-04-18T00:00:00,2020-04-22T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100445&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100445&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100445,"{'type': 'Point', 'coordinates': [-1.5260359, 13.3259901]}",0.2044,4.74,0.0796,11684.227200000001
Processed,0.0,69.8396,0.0,3.04,FL-1100439,OC020M,France,FRA,1100439,Green,1,2020-04-19T00:00:00,2020-04-21T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100439&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100439&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100439,"{'type': 'Point', 'coordinates': [166.357117, -22.1314567]}",0.0,69.8396,0.0,3.04
Processed,17.0344,34.932,18.1476,2118.9872,FL-1100450,AF020M,Somalia,SOM,1100450,Orange,2,2020-04-20T00:00:00,2020-04-20T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100450&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100450&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100450,"{'type': 'Point', 'coordinates': [42.0756619, 0.515005]}",18.410800000000002,35.3848,21.6572,2118.9872
Processed,121.4124,22.7052,146.9784,300.174,FL-1100451,AF020M,Tanzania,TZA,1100451,Green,1,2020-04-20T00:00:00,2020-04-20T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100451&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100451&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100451,"{'type': 'Point', 'coordinates': [37.3508867644546, -3.3428357]}",121.4124,22.7052,146.9784,300.174
Processed,0.3464,2.7216,0.9672,3.3444,FL-1100437,AF020M,Burundi,BDI,1100437,Green,1,2020-04-18T00:00:00,2020-04-18T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100437&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100437&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100437,"{'type': 'Point', 'coordinates': [29.6289696, -4.3183994]}",0.3464,2.7216,0.9672,3.3444
Processed,2.058,2.8744,2.8112,13.8148,FL-1100438,AF020M,Rwanda,RWA,1100438,Green,1,2020-04-17T00:00:00,2020-04-17T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100438&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100438&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100438,"{'type': 'Point', 'coordinates': [30.4305491, -1.6186078]}",2.5867999999999998,9.2112,4.4028,33.961200000000005
Processed,5.0104,14.0504,7.6808,2190.8776,FL-1100443,AF020M,Yemen,YEM,1100443,Green,1,2020-04-13T00:00:00,2020-04-17T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100443&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100443&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100443,"{'type': 'Point', 'coordinates': [45.4458, 15.516683]}",5.0104,14.0504,7.6808,2190.8776
Processed,0.64,1.806,0.5752,6.6312,FL-1100449,AF020M,Kenya,KEN,1100449,Green,1,2020-04-16T00:00:00,2020-04-16T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100449&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100449&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100449,"{'type': 'Point', 'coordinates': [34.5731341, 0.5090396]}",0.64,1.806,0.5752,6.6312
Processed,125.8756,369.7512,261.42,209.9476,FL-1100442,AS020M,Pakistan,PAK,1100442,Green,1,2020-04-14T00:00:00,2020-04-14T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100442&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100442&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100442,"{'type': 'Point', 'coordinates': [72.3555037, 34.8060845]}",193.2092,369.7724,502.6908,479.6424
Processed,0.0524,1.57,0.492,10.7908,FL-1100435,SA020M,Ecuador,ECU,1100435,Green,1,2020-04-11T00:00:00,2020-04-13T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100435&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100435&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100435,"{'type': 'Point', 'coordinates': [-77.8133456226074, -0.9959846]}",0.0524,1.57,0.492,10.7908
Processed,43.1892,64.1804,70.2628,64.72,FL-1100426,EU020M,Greece,GRC,1100426,Green,1,2020-04-04T00:00:00,2020-04-06T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100426&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100426&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100426,"{'type': 'Point', 'coordinates': [23.2196112, 39.2313539]}",43.1892,64.1804,70.2628,64.72
Processed,0.0528,1.0652,0.2136,13.6384,FL-1100428,OC020M,Malaysia,MYS,1100428,Green,1,2020-04-05T00:00:00,2020-04-06T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100428&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100428&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100428,"{'type': 'Point', 'coordinates': [103.701760736725, 1.53495025]}",0.0528,1.0652,0.2136,13.6384
Processed,719.3636,136.3428,752.174,7503.3644,FL-1100441,AS020M,Iran,,1100441,Green,1,2020-04-06T00:00:00,2020-04-06T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100441&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100441&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100441,"{'type': 'Point', 'coordinates': [49.8246053, 36.0829323]}",997.4124,160.10160000000002,1308.0468,14802.1404
Processed,2189.7032,1494.2904,2949.3708,2517.2244,FL-1100480,AS020M,India,IND,1100480,Green,1,2020-05-19T00:00:00,2020-06-03T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100480&episodeid=8,https://www.gdacs.org/report.aspx?eventid=1100480&episodeid=8&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100480,"{'type': 'Point', 'coordinates': [73.7900028, 19.9974793]}",2204.404,2525.2448,3470.5032,3232.2236000000003
Processed,7.69,15.7828,30.4076,31.9044,FL-1100486,NA020M,El Salvador,SLV,1100486,Green,1,2020-05-31T00:00:00,2020-05-31T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100486&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100486&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100486,"{'type': 'Point', 'coordinates': [-89.2185697075447, 13.692964]}",11.981200000000001,24.0716,30.4076,42.7308
Processed,89.7528,92.9996,111.732,705.2444,FL-1100479,AF020M,Somalia,SOM,1100479,Orange,2,2020-05-21T14:00:00,2020-05-29T14:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100479&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100479&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100479,"{'type': 'Point', 'coordinates': [45.338564, 2.042778]}",93.71119999999999,93.2112,121.2812,1031.2168000000001
Processed,13.0504,5.82,25.4516,2135.3204,FL-1100488,AF020M,Ethiopia,ETH,1100488,Green,1,2020-05-28T00:00:00,2020-05-29T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100488&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100488&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100488,"{'type': 'Point', 'coordinates': [37.2558082100171, 6.13953]}",25.7564,13.6296,63.644,2648.1852
Processed,0.118,372.208,0.1632,410.3396,FL-1100487,AF020M,Oman,OMN,1100487,Green,1,2020-05-27T00:00:00,2020-05-27T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100487&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100487&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100487,"{'type': 'Point', 'coordinates': [54.1432442, 17.0326793]}",0.118,406.348,0.28800000000000003,566.7912
Processed,1.75,2.9128,1.8744,16.4256,FL-1100485,NA020M,Cuba,CUB,1100485,Green,1,2020-05-25T00:00:00,2020-05-26T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100485&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100485&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100485,"{'type': 'Point', 'coordinates': [-79.4694237, 21.9972319]}",1.75,2.9128,1.8744,16.4256
Processed,0.0,0.0784,0.0148,7.9068,FL-1100474,AF020M,Uganda,UGA,1100474,Green,1,2020-05-21T00:00:00,2020-05-22T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100474&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100474&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100474,"{'type': 'Point', 'coordinates': [30.0511433, 0.0603776]}",0.0,0.0928,0.0148,12.1248
Processed,0.8764,30.462,1.286,23.5796,FL-1100472,AF020M,Côte d'Ivoire,,1100472,Green,1,2020-05-16T00:00:00,2020-05-19T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100472&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100472&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100472,"{'type': 'Point', 'coordinates': [-3.9823214, 7.663813]}",0.8764,30.462,1.3004,30.759999999999998
Processed,1.0704,2.0132,33.0288,134.5504,FL-1100471,AF020M,Algeria,DZA,1100471,Green,1,2020-05-16T00:00:00,2020-05-18T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100471&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100471&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100471,"{'type': 'Point', 'coordinates': [0.3381689, 35.9994004]}",1.0704,2.0132,35.126799999999996,134.5504
Processed,17.026,44.8952,2092.0196,67.2444,FL-1100477,NA020M,United States,USA,1100477,Green,1,2020-05-14T00:00:00,2020-05-16T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100477&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1100477&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100477,"{'type': 'Point', 'coordinates': [-84.376347, 43.6762578]}",24.9488,56.798,2119.6524,67.2444
